stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding                                                                                               ,download_date
69102,Sollana,39.2793471,-0.3793139,2                                                                                                                 ,2026-07-10
69103,Sueca,39.2058471,-0.3082388,2                                                                                                                   ,2026-07-10
69104,Cullera,39.1778885,-0.2632437,1                                                                                                                 ,2026-07-10
69105,Tavernes de la Valldigna,39.0790438,-0.2262966,2                                                                                                ,2026-07-10
69107,Xeraco,39.0261489,-0.2150346,2                                                                                                                  ,2026-07-10
69110,Gandia,38.9705140,-0.1797829,1                                                                                                                  ,2026-07-10
69111,Platja i Grau de Gandia,38.9902436,-0.1624339,2                                                                                                 ,2026-07-10
70001,Vallecas,40.3819607,-3.6245835,2                                                                                                                ,2026-07-10
70002,Asamblea de Madrid-Entrevías,40.3818618,-3.6680454,2                                                                                            ,2026-07-10
70003,El Pozo,40.3760377,-3.6561407,2                                                                                                                 ,2026-07-10
70100,Vicálvaro,40.4012524,-3.5958970,2                                                                                                               ,2026-07-10
70101,San Fernando de Henares,40.4427805,-3.5339866,2                                                                                                 ,2026-07-10
70102,Torrejón de Ardoz,40.4547895,-3.4797300,2                                                                                                       ,2026-07-10
70103,Alcalá de Henares,40.4890814,-3.3662457,2                                                                                                       ,2026-07-10
70104,Meco,40.5346731,-3.2986806,2                                                                                                                    ,2026-07-10
70105,Azuqueca,40.5610770,-3.2653970,2                                                                                                                ,2026-07-10
70107,Alcalá de Henares-Universidad,40.5054303,-3.3353258,2                                                                                           ,2026-07-10
70108,Coslada,40.4232370,-3.5611109,2                                                                                                                 ,2026-07-10
70109,Santa Eugenia,40.3869545,-3.6089855,2                                                                                                           ,2026-07-10
70111,La Garena,40.4805448,-3.3930055,2                                                                                                               ,2026-07-10
70112,Soto del Henares,40.4639640,-3.4414076,2                                                                                                        ,2026-07-10
70200,Guadalajara,40.6441928,-3.1822602,2                                                                                                             ,2026-07-10
70202,Yunquera de Henares,40.7470130,-3.1632260,2                                                                                                     ,2026-07-10
70204,Humanes de Mohernando,40.8312730,-3.1388600,2                                                                                                   ,2026-07-10
70207,Espinosa de Henares,40.9096860,-3.0731570,2                                                                                                     ,2026-07-10
70208,Carrascosa de Henares,40.9059800,-3.0143520,2                                                                                                   ,2026-07-10
70209,Jadraque,40.9302290,-2.9359350,2                                                                                                                ,2026-07-10
70210,Matillas,40.9538080,-2.8432600,2                                                                                                                ,2026-07-10
70300,Baides,41.0048640,-2.7856350,2                                                                                                                  ,2026-07-10
70302,Sigüenza,41.0714170,-2.6464070,2                                                                                                                ,2026-07-10
70400,Torralba,41.1366170,-2.4929520,2                                                                                                                ,2026-07-10
70401,Medinaceli,41.1652070,-2.4212410,2                                                                                                              ,2026-07-10
70403,Arcos de Jalón,41.2158540,-2.2789980,2                                                                                                          ,2026-07-10
70404,Santa María de Huerta,41.2644210,-2.1775250,2                                                                                                   ,2026-07-10
70500,Ariza,41.3098000,-2.0594110,2                                                                                                                   ,2026-07-10
70501,Cetina,41.2959780,-1.9618110,2                                                                                                                  ,2026-07-10
70502,Alhama de Aragón,41.2943980,-1.9044540,2                                                                                                        ,2026-07-10
70504,Ateca,41.3246590,-1.7852680,2                                                                                                                   ,2026-07-10
70600,Calatayud,41.3466920,-1.6386800,1                                                                                                               ,2026-07-10
70700,Ricla-La Almunia,41.5013940,-1.4034500,2                                                                                                        ,2026-07-10
70800,Casetas,41.7226479,-1.0201916,1                                                                                                                 ,2026-07-10
70801,Utebo,41.7108644,-0.9985828,1                                                                                                                   ,2026-07-10
70806,Zaragoza-Portillo,41.6527361,-0.8958759,1                                                                                                       ,2026-07-10
70807,Zaragoza-Goya,41.6438779,-0.8912574,2                                                                                                           ,2026-07-10
71100,Zaragoza-Miraflores,41.6334311,-0.8681653,1                                                                                                     ,2026-07-10
71103,Fuentes de Ebro,41.5150650,-0.6186250,2                                                                                                         ,2026-07-10
71105,Quinto,41.4195280,-0.4906730,2                                                                                                                  ,2026-07-10
71108,La Zaida-Sástago,41.3205420,-0.4271150,2                                                                                                        ,2026-07-10
71200,La Puebla de Híjar,41.2244000,-0.4385950,2                                                                                                      ,2026-07-10
71201,Samper,41.1821830,-0.3687610,2                                                                                                                  ,2026-07-10
71204,Caspe,41.2397380,-0.0427010,2                                                                                                                   ,2026-07-10
71205,Val de Pilas,41.2300560,0.07014500,2                                                                                                            ,2026-07-10
71206,Fabara,41.2344050,0.14328400,2                                                                                                                  ,2026-07-10
71207,Nonaspe,41.2137880,0.24247200,2                                                                                                                 ,2026-07-10
71208,Faió-La Pobla de Massaluca,41.2250555,0.35110259,2                                                                                              ,2026-07-10
71209,Riba-roja d'Ebre,41.2485594,0.48103178,2                                                                                                        ,2026-07-10
71210,Flix,41.2293651,0.54010012,2                                                                                                                    ,2026-07-10
71211,Ascó,41.1823727,0.56902524,2                                                                                                                    ,2026-07-10
71300,Móra la Nova,41.1065823,0.65321819,2                                                                                                            ,2026-07-10
71302,Capçanes,41.1020902,0.78036099,2                                                                                                                ,2026-07-10
71303,Marçà-Falset,41.1309421,0.81041774,2                                                                                                            ,2026-07-10
71304,Pradell,41.1333595,0.85865032,2                                                                                                                 ,2026-07-10
71305,Duesaigües-L'Argentera,41.1436928,0.92087096,2                                                                                                  ,2026-07-10
71306,Riudecanyes-Botarell,41.1400577,0.97574775,2                                                                                                    ,2026-07-10
71307,Les Borges del Camp,41.1665064,1.02213230,2                                                                                                     ,2026-07-10
71400,Reus,41.1605229,1.10008978,1                                                                                                                    ,2026-07-10
71401,Vila-seca,41.1128193,1.15037877,2                                                                                                               ,2026-07-10
71500,Tarragona,41.1115636,1.25322776,1                                                                                                               ,2026-07-10
71502,Altafulla-Tamarit,41.1366479,1.37341488,2                                                                                                       ,2026-07-10
71503,Torredembarra,41.1427923,1.40578377,1                                                                                                           ,2026-07-10
71600,Sant Vicenç de Calders,41.1862102,1.52480358,2                                                                                                  ,2026-07-10
71601,Calafell,41.1896703,1.57500937,2                                                                                                                ,2026-07-10
71602,Segur de Calafell,41.1925787,1.60643599,2                                                                                                       ,2026-07-10
71603,Cunit,41.1950415,1.63194242,2                                                                                                                   ,2026-07-10
71604,Cubelles,41.2043246,1.67597720,2                                                                                                                ,2026-07-10
71700,Vilanova i la Geltrú,41.2203207,1.73077249,2                                                                                                    ,2026-07-10
71701,Sitges,41.2391315,1.80969184,2                                                                                                                  ,2026-07-10
71703,Garraf,41.2545875,1.90250383,2                                                                                                                  ,2026-07-10
71704,Platja de Castelldefels,41.2669823,1.95713579,2                                                                                                 ,2026-07-10
71705,Castelldefels,41.2790474,1.97915126,2                                                                                                           ,2026-07-10
71706,Gavà,41.3034722,2.01053111,2                                                                                                                    ,2026-07-10
71707,El Prat de Llobregat,41.3309401,2.08934473,2                                                                                                    ,2026-07-10
71708,Bellvitge ¨ Gornal,41.3549216,2.11527330,2                                                                                                      ,2026-07-10
71709,Viladecans,41.3095086,2.02741857,2                                                                                                              ,2026-07-10
71801,Barcelona-Sants,41.3798632,2.14101688,1                                                                                                         ,2026-07-10
71802,Barcelona-Passeig de Gràcia,41.3920862,2.16533862,2                                                                                             ,2026-07-10
72101,Roda de Mar,41.1864204,1.45520767,2                                                                                                             ,2026-07-10
72201,El Vendrell,41.2210057,1.53790552,2                                                                                                             ,2026-07-10
72202,L'Arboç,41.2734041,1.60051857,2                                                                                                                 ,2026-07-10
72203,Els Monjos,41.3147135,1.65988402,2                                                                                                              ,2026-07-10
72204,Vilafranca del Penedès,41.3448139,1.70320131,2                                                                                                  ,2026-07-10
72205,La Granada,41.3709497,1.72507893,2                                                                                                              ,2026-07-10
72206,Lavern-Subirats,41.3957338,1.76817358,2                                                                                                         ,2026-07-10
72207,Sant Sadurní d'Anoia,41.4205181,1.79468769,2                                                                                                    ,2026-07-10
72208,Gelida,41.4485405,1.86552988,2                                                                                                                  ,2026-07-10
72209,Martorell Central,41.4792866,1.92533467,2                                                                                                       ,2026-07-10
72210,Castellbisbal,41.4734152,1.96756971,2                                                                                                           ,2026-07-10
72211,El Papiol,41.4353713,2.00257792,2                                                                                                               ,2026-07-10
72300,Molins de Rei,41.4098958,2.02077275,2                                                                                                           ,2026-07-10
72301,Sant Feliu de Llobregat,41.3830018,2.04791970,2                                                                                                 ,2026-07-10
72302,Sant Joan Despí,41.3685805,2.06020835,2                                                                                                         ,2026-07-10
72303,Cornellà,41.3575214,2.07054907,2                                                                                                                ,2026-07-10
72305,L'Hospitalet de Llobregat,41.3642038,2.10091749,2                                                                                               ,2026-07-10
72400,El Prat Aeroport,41.3041813,2.07340133,2                                                                                                        ,2026-07-10
72501,Rubí Can Vallhonrat,41.4751763,2.03707926,2                                                                                                     ,2026-07-10
72502,Sant Cugat Coll Favà,41.4810907,2.07967922,2                                                                                                    ,2026-07-10
72503,Cerdanyola Universitat,41.4969904,2.11537770,2                                                                                                  ,2026-07-10
72508,Santa Perpètua de Mogoda Riera de Caldes,41.5262297,2.18633867,2                                                                                ,2026-07-10
73001,Puigverd de Lleida-Artesa de Lleida,41.5537015,0.73342706,2                                                                                     ,2026-07-10
73002,Juneda,41.5439328,0.82554185,2                                                                                                                  ,2026-07-10
73003,Les Borges Blanques,41.5213973,0.87791022,2                                                                                                     ,2026-07-10
73004,La Floresta,41.5042013,0.924432,2                                                                                                               ,2026-07-10
73005,Vinaixa,41.4251410,0.97037370,2                                                                                                                 ,2026-07-10
73006,Vimbodí i Poblet,41.4027277,1.04603327,2                                                                                                        ,2026-07-10
73007,L'Espluga de Francolí,41.4006616,1.10336094,2                                                                                                   ,2026-07-10
73008,Montblanc,41.3766254,1.16554869,2                                                                                                               ,2026-07-10
73009,Vilaverd,41.3376633,1.17653235,2                                                                                                                ,2026-07-10
73010,La Riba,41.3184926,1.18131260,2                                                                                                                 ,2026-07-10
73100,La Plana-Picamoixons,41.3061987,1.19488293,2                                                                                                    ,2026-07-10
73101,Alcover,41.2616066,1.17416002,2                                                                                                                 ,2026-07-10
73102,La Selva del Camp,41.2111544,1.14396003,2                                                                                                       ,2026-07-10
74200,Huesca,42.1335940,-0.4097450,1                                                                                                                  ,2026-07-10
74204,Ayerbe,42.2756100,-0.6825690,2                                                                                                                  ,2026-07-10
74206,Riglos,42.3447560,-0.7315990,2                                                                                                                  ,2026-07-10
74207,Santa María y la Peña,42.3803900,-0.6956470,2                                                                                                   ,2026-07-10
74208,Anzánigo,42.4032890,-0.6433440,2                                                                                                                ,2026-07-10
74209,Caldearenas-Aquilué,42.3979730,-0.4993090,2                                                                                                     ,2026-07-10
74211,Sabiñánigo,42.5204460,-0.3730850,2                                                                                                              ,2026-07-10
74213,Jaca,42.5783030,-0.5392310,2                                                                                                                    ,2026-07-10
74214,Castiello-Pueblo,42.6281100,-0.5462910,2                                                                                                        ,2026-07-10
74216,Villanúa,42.6887450,-0.5234600,2                                                                                                                ,2026-07-10
74217,Canfranc,42.7514710,-0.5146410,2                                                                                                                ,2026-07-10
76001,Salomó,41.2234416,1.37662504,2                                                                                                                  ,2026-07-10
76002,Vilabella,41.2395473,1.31749155,2                                                                                                               ,2026-07-10
76003,Nulles-Bràfim,41.2503192,1.29750259,2                                                                                                           ,2026-07-10
76004,Valls,41.2896079,1.25865179,2                                                                                                                   ,2026-07-10
77002,Montcada-Ripollet,41.4968022,2.18192841,2                                                                                                       ,2026-07-10
77003,Santa Perpètua de Mogoda la Florida,41.5262041,2.18623384,2                                                                                     ,2026-07-10
77004,Mollet-Santa Rosa,41.5366617,2.20616865,2                                                                                                       ,2026-07-10
77005,Parets del Vallès,41.5562690,2.22600409,2                                                                                                       ,2026-07-10
77006,Granollers-Canovelles,41.6114637,2.27686073,2                                                                                                   ,2026-07-10
77100,Les Franqueses del Vallès,41.6297885,2.29516461,2                                                                                               ,2026-07-10
77102,La Garriga,41.6846272,2.28879559,2                                                                                                              ,2026-07-10
77103,Figaró,41.7213454,2.27160129,2                                                                                                                  ,2026-07-10
77104,Sant Martí de Centelles,41.7605736,2.24890462,2                                                                                                 ,2026-07-10
77105,Centelles,41.7993947,2.22263552,2                                                                                                               ,2026-07-10
77106,Balenyà-Els Hostalets,41.8149511,2.23331523,2                                                                                                   ,2026-07-10
77107,Balenyà-Tona-Seva,41.8419076,2.24744240,2                                                                                                       ,2026-07-10
77109,Vic,41.9310958,2.24885665,2                                                                                                                     ,2026-07-10
77110,Manlleu,41.9998601,2.26929589,2                                                                                                                 ,2026-07-10
77111,Torelló,42.0520113,2.25997226,2                                                                                                                 ,2026-07-10
77112,Borgonyà,42.0646586,2.24200567,2                                                                                                                ,2026-07-10
77113,Sant Quirze de Besora-Montesquiu,42.1048488,2.21773349,2                                                                                        ,2026-07-10
77114,La Farga de Bebié,42.1300729,2.20393566,2                                                                                                       ,2026-07-10
77200,Ripoll,42.1961284,2.19584128,2                                                                                                                  ,2026-07-10
77301,Campdevànol,42.2217131,2.16575839,2                                                                                                             ,2026-07-10
77303,Ribes de Freser,42.3002126,2.16619947,2                                                                                                         ,2026-07-10
77304,Planoles,42.3144689,2.09973152,2                                                                                                                ,2026-07-10
77305,Toses,42.3209639,2.01525836,2                                                                                                                   ,2026-07-10
77306,La Molina,42.3446518,1.95595081,2                                                                                                               ,2026-07-10
77307,Urtx-Alp,42.3768624,1.89685307,2                                                                                                                ,2026-07-10
77309,Puigcerdà,42.4296256,1.92458355,2                                                                                                               ,2026-07-10
77310,La Tor de Querol-Enveig,42.4590288,1.90438312,2                                                                                                 ,2026-07-10
78400,Lleida-Pirineus,41.6201300,0.63365328,1                                                                                                         ,2026-07-10
78402,Bell-lloc d'Urgell,41.6316190,0.78154700,2                                                                                                      ,2026-07-10
78403,Mollerussa,41.6317790,0.89677500,2                                                                                                              ,2026-07-10
78404,Golmés,41.6359290,0.93086300,2                                                                                                                  ,2026-07-10
78405,Castellnou de Seana,41.6374640,0.96773600,2                                                                                                     ,2026-07-10
78406,Bellpuig,41.6325450,1.01299300,2                                                                                                                ,2026-07-10
78407,Anglesola,41.6464480,1.07919200,2                                                                                                               ,2026-07-10
78408,Tàrrega,41.6503870,1.13896300,2                                                                                                                 ,2026-07-10
78500,Cervera,41.6736110,1.27477300,2                                                                                                                 ,2026-07-10
78501,Sant Guim de Freixenet,41.6559240,1.42053000,2                                                                                                  ,2026-07-10
78502,Sant Martí Sesgueioles,41.7012170,1.48620400,2                                                                                                  ,2026-07-10
78503,Calaf,41.7303340,1.51509700,2                                                                                                                   ,2026-07-10
78504,Seguers-Sant Pere Sallavinera,41.7479910,1.57416700,2                                                                                           ,2026-07-10
78505,Aguilar de Segarra,41.7389170,1.62372000,2                                                                                                      ,2026-07-10
78506,Rajadell,41.7331590,1.69627500,2                                                                                                                ,2026-07-10
78600,Manresa,41.7203921,1.82648564,2                                                                                                                 ,2026-07-10
78604,Sant Vicenç de Castellet,41.6688309,1.86264304,2                                                                                                ,2026-07-10
78605,Castellbell i el Vilar-Monist Montserrat,41.6286826,1.86882093,2                                                                                ,2026-07-10
78606,Vacarisses,41.6019280,1.89408790,2                                                                                                              ,2026-07-10
78607,Vacarisses-Torreblanca,41.5869183,1.91647577,2                                                                                                  ,2026-07-10
78609,Viladecavalls,41.5637965,1.95727015,2                                                                                                           ,2026-07-10
78610,Sant Miquel de Gonteres,41.5688661,1.97428484,2                                                                                                 ,2026-07-10
78700,Terrassa Estació del Nord,41.5697825,2.01435428,2                                                                                               ,2026-07-10
78703,Sabadell Sud,41.5287076,2.10539311,2                                                                                                            ,2026-07-10
78704,Sabadell Centre,41.5464197,2.11560767,2                                                                                                         ,2026-07-10
78705,Barberà del Vallès,41.5136598,2.11845269,2                                                                                                      ,2026-07-10
78706,Cerdanyola del Vallès,41.4925608,2.14752164,2                                                                                                   ,2026-07-10
78707,Montcada i Reixac-Santa Maria,41.4811409,2.16698683,2                                                                                           ,2026-07-10
78708,Montcada i Reixac-Manresa,41.4839402,2.18540420,2                                                                                               ,2026-07-10
78709,Sabadell Nord,41.5619773,2.09622844,2                                                                                                           ,2026-07-10
78710,Terrassa Est,41.5675296,2.03963639,2                                                                                                            ,2026-07-10
78800,Montcada-Bifurcació,41.4698402,2.18001578,2                                                                                                     ,2026-07-10
78801,Barcelona Torre Baró ¨Vallbona,41.4609684,2.18102036,2                                                                                          ,2026-07-10
78802,Barcelona Fabra i Puig,41.4303481,2.18332907,2                                                                                                  ,2026-07-10
78804,Barcelona Arc de Triomf,41.3919048,2.18063916,2                                                                                                 ,2026-07-10
78805,Barcelona Plaça de Catalunya,41.3879231,2.16970383,1                                                                                            ,2026-07-10
78806,Barcelona La Sagrera-Meridiana,41.4218480,2.18711031,2                                                                                          ,2026-07-10
79004,Barcelona Sant Andreu,41.4361251,2.19319866,2                                                                                                   ,2026-07-10
79005,Montcada i Reixac,41.4842254,2.1880892,2                                                                                                        ,2026-07-10
79006,Mollet-Sant Fost,41.5335634,2.21766516,2                                                                                                        ,2026-07-10
79007,Montmeló,41.5496523,2.24544407,2                                                                                                                ,2026-07-10
79009,Barcelona El Clot,41.4092979,2.18719759,2                                                                                                       ,2026-07-10
79011,La Llagosta,41.5104566,2.19973279,2                                                                                                             ,2026-07-10
79100,Granollers Centre,41.5997447,2.29126962,1                                                                                                       ,2026-07-10
79101,Cardedeu,41.6367012,2.35626265,2                                                                                                                ,2026-07-10
79102,Llinars del Vallès,41.6380367,2.40445769,2                                                                                                      ,2026-07-10
79103,Palautordera,41.6719522,2.45421488,2                                                                                                            ,2026-07-10
79104,Sant Celoni,41.6857928,2.49072799,2                                                                                                             ,2026-07-10
79105,Gualba,41.7181901,2.53878373,2                                                                                                                  ,2026-07-10
79106,Riells i Viabrea-Breda,41.7263582,2.56889584,2                                                                                                  ,2026-07-10
79107,Hostalric,41.7477880,2.63165011,2                                                                                                               ,2026-07-10
79109,Les Franqueses-Granollers Nord,41.6172549,2.29443180,2                                                                                          ,2026-07-10
79200,Maçanet-Massanes,41.7724212,2.67385865,2                                                                                                        ,2026-07-10
79202,Sils,41.8075996,2.74500729,2                                                                                                                    ,2026-07-10
79203,Caldes de Malavella,41.8411100,2.80076692,2                                                                                                     ,2026-07-10
79204,Riudellots,41.8962970,2.81157037,2                                                                                                              ,2026-07-10
79205,Fornells de la Selva,41.9350430,2.80978324,2                                                                                                    ,2026-07-10
79300,Girona,41.9793629,2.81693689,1                                                                                                                  ,2026-07-10
79301,Celrà,42.0271984,2.87490587,2                                                                                                                   ,2026-07-10
79302,Bordils-Juià,42.0370568,2.91529561,2                                                                                                            ,2026-07-10
79303,Flaçà,42.0474770,2.95740315,1                                                                                                                   ,2026-07-10
79304,Sant Jordi Desvalls,42.0683023,2.96447664,2                                                                                                     ,2026-07-10
79305,Camallera,42.1223297,2.96536522,2                                                                                                               ,2026-07-10
79306,Sant Miquel de Fluvià,42.1721019,2.98959828,2                                                                                                   ,2026-07-10
79308,Vilamalla,42.2163620,2.97776423,2                                                                                                               ,2026-07-10
79309,Figueres,42.2651134,2.96880074,1                                                                                                                ,2026-07-10
79311,Vilajuïga,42.3256691,3.08754626,2                                                                                                               ,2026-07-10
79312,Llançà,42.3666194,3.14897460,2                                                                                                                  ,2026-07-10
79314,Colera,42.4068837,3.15434316,2                                                                                                                  ,2026-07-10
79315,Portbou,42.4245908,3.15801841,1                                                                                                                 ,2026-07-10
79316,Cerbère,42.4416640,3.16314935,2                                                                                                                 ,2026-07-10
79400,Barcelona Estació de França,41.3844866,2.18534785,1                                                                                             ,2026-07-10
79403,Sant Adrià de Besòs,41.4244316,2.23048178,1                                                                                                     ,2026-07-10
79404,Badalona,41.4458838,2.24892096,1                                                                                                                ,2026-07-10
79405,Montgat,41.4630211,2.27215510,2                                                                                                                 ,2026-07-10
79406,Montgat-Nord,41.4687860,2.28669661,2                                                                                                            ,2026-07-10
79407,El Masnou,41.4770363,2.31037720,2                                                                                                               ,2026-07-10
79408,Ocata,41.4790211,2.31953267,2                                                                                                                   ,2026-07-10
79409,Premià de Mar,41.4877522,2.35485608,2                                                                                                           ,2026-07-10
79410,Vilassar de Mar,41.5006285,2.38986104,2                                                                                                         ,2026-07-10
79412,Cabrera de Mar-Vilassar de Mar,41.5067718,2.40162431,1                                                                                          ,2026-07-10
79500,Mataró,41.5333852,2.44553025,1                                                                                                                  ,2026-07-10
79501,Sant Andreu de Llavaneres,41.5555467,2.49826463,2                                                                                               ,2026-07-10
79502,Caldes d'Estrac,41.5686082,2.52598143,2                                                                                                         ,2026-07-10
79600,Arenys de Mar,41.5776990,2.54933744,2                                                                                                           ,2026-07-10
79601,Canet de Mar,41.5866691,2.58128887,2                                                                                                            ,2026-07-10
79602,Sant Pol de Mar,41.6017549,2.62459756,2                                                                                                         ,2026-07-10
79603,Calella,41.6146911,2.66599517,1                                                                                                                 ,2026-07-10
79604,Pineda de Mar,41.6224449,2.69355042,2                                                                                                           ,2026-07-10
79605,Malgrat de Mar,41.6416020,2.74127903,2                                                                                                          ,2026-07-10
79606,Blanes,41.6736157,2.76926970,2                                                                                                                  ,2026-07-10
79607,Tordera,41.7071687,2.71957063,2                                                                                                                 ,2026-07-10
79608,Santa Susanna,41.6300971,2.71596980,2                                                                                                           ,2026-07-10
80003,Etxarri-Aranatz,42.9111380,-2.0712450,2                                                                                                         ,2026-07-10
80005,Uharte-Arakil,42.9206060,-1.9748140,2                                                                                                           ,2026-07-10
80100,Pamplona/Iruña,42.8248770,-1.6614190,1                                                                                                          ,2026-07-10
80108,Tafalla,42.5257560,-1.6714670,2                                                                                                                 ,2026-07-10
80109,Olite-Erriberri,42.4849890,-1.6499640,2                                                                                                         ,2026-07-10
80114,Marcilla de Navarra,42.3348510,-1.7174180,2                                                                                                     ,2026-07-10
80115,Villafranca de Navarra,42.2807340,-1.7457160,2                                                                                                  ,2026-07-10
81100,Logroño,42.4574590,-2.4421930,1                                                                                                                 ,2026-07-10
81102,Agoncillo,42.4435850,-2.2917010,2                                                                                                               ,2026-07-10
81105,Alcanadre,42.4074370,-2.1220940,2                                                                                                               ,2026-07-10
81106,Féculas-Navarra,42.4111480,-2.0981960,2                                                                                                         ,2026-07-10
81108,Calahorra,42.3104580,-1.9577550,2                                                                                                               ,2026-07-10
81109,Rincón de Soto,42.2300110,-1.8474730,2                                                                                                          ,2026-07-10
81110,Alfaro,42.1865250,-1.7479850,2                                                                                                                  ,2026-07-10
81200,Castejón de Ebro,42.1727190,-1.6921140,2                                                                                                        ,2026-07-10
81202,Tudela de Navarra,42.0594340,-1.5979310,1                                                                                                       ,2026-07-10
81203,Ribaforada,41.9970380,-1.5150970,2                                                                                                              ,2026-07-10
81205,Cortes de Navarra,41.9150760,-1.4204390,2                                                                                                       ,2026-07-10
81206,Gallur,41.8671640,-1.3213420,2                                                                                                                  ,2026-07-10
81207,Luceni,41.8261160,-1.2435360,2                                                                                                                  ,2026-07-10
81208,Pedrola,41.8051980,-1.2016730,2                                                                                                                 ,2026-07-10
81209,Cabañas de Ebro,41.7880650,-1.1675330,2                                                                                                         ,2026-07-10
